year,dish,category,revenue,qty,orders
2025,Коктейль Порн Стар Мартини,КОКТЕЙЛИ,4222.8,8.0,3
2025,"Д.Лимонад домашний  0,5",Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,4165.0,10.0,8
2025,Д.ДМ/Овощные палочки,Д.ДЕТСКОЕ МЕНЮ,4165.0,14.0,12
2025,Д.Ассорти морепродуктов,Д.РЫБА,4165.0,1.0,1
2025,Д.Обед 1 +,Д.ОБЕДЫ,4080.0,4.0,4
2025,Бамбл,КОФЕ,4067.5135,13.0,10
2025,Д.Миллефолье,Д.ДЕСЕРТЫ,4037.5,5.0,3
2025,Тосты ржаные 60гр.,ДОПЫ,4035.6640000000007,56.5,41
2025,"Фабричная С креветками, помидорини и Перно Рикар",ПАСТА,4015.026,6.0,6
2025,Флори с тыквой и мускатным орехом,СПЕШЛ,3988.2,7.0,7
2025,Д.Аньолини с бульоном ,Д.СУПЫ,3978.0,9.0,8
2025,Овсяная каша на молоке,ЗАВТРАК,3943.9999999999995,18.0,17
2025,Томаты 50 г,ДОПЫ,3931.25,19.5,16
2025,- капучино 300 мл,МОДИФИКАТОРЫ,3927.0,14.0,13
2025,Д.Большой итальянский завтрак с креветками,Д.ЗАВТРАКИ,3910.0,4.0,4
2025,Д.Овощи на гриле,Д.ГАРНИРЫ,3825.0,10.0,9
2025,40 мл Арманьяк Кло Мартен ВСОП 8лет,БРЕНДИ/КОНЬЯК,3825.0,6.0,1
2025,Д.Капрезе фиор ди латте,Д.ЗАКУСКИ,3825.0,6.0,6
2025,Д.Фокачча с розмарином +,Д.ПИЦЦА L,3808.0,14.0,13
2025,40 мл Коньяк Курвуазье ВСОП,БРЕНДИ/КОНЬЯК,3782.5,5.0,1
2025,"125 мл Мальвазия Пунтината Федеричи. Италия, Лацио",БЕЛОЕ ВИНО БОКАЛЫ,3780.511,6.0,4
2025,- молоко безлактозное 150 мл,МОДИФИКАТОРЫ,3777.272500000002,61.0,52
2025,Д.Шоколадный торт Опера,Д.ДЕСЕРТЫ,3748.5,9.0,8
2025,Пиво Local Lager Лагер 450 мл,ПИВО БУТЫЛОЧНОЕ,3748.5,7.0,7
2025,Д.Запеч.суши с угрём 2 шт.,Д.ПАНАЗИЯ,3748.5,9.0,7
2025,Д.Греча с пармезаном и яйцом пашот,Д.ЗАВТРАКИ,3723.0,6.0,6
2025,1000 мл Грюнер Вельтлинер Хандшрифт. Австрия,БЕЛОЕ ВИНО БУТЫЛКИ,3699.2,1.0,1
2025,Д.Зелёный салат с авокадо +,Д.ЗАВТРАКИ,3672.0,6.0,5
2025,Молочный Ванильный,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,3660.3295,13.0,13
2025,"750 мл Кавит Мастри Вернаколли Мюллер Тургау. Италия, Трентино",БЕЛОЕ ВИНО БУТЫЛКИ,3655.0,1.0,1
2025,перепелиные яйца (30 г),МОДИФИКАТОРЫ,3653.300000000001,23.0,19
2025,Д.Блинчики 3 шт,Д.СПЕШЛ,3646.5,11.0,5
2025,Острые: Угорь 2 шт,ПАНАЗИЯ,3595.5,10.0,9
2025,Д.Острые суши с тунцом 2 шт. +,Д.ПАНАЗИЯ,3590.399999999999,12.0,11
2025,Д.ДМ/Греча с маслом +,Д.ДЕТСКОЕ МЕНЮ,3590.3999999999983,22.0,21
2025,"750 мл Росадо Каре. Испания, Арегон",РОЗОВОЕ/ОРАНЖЕВОЕ ВИНО БУТЫЛКИ,3570.0,1.0,1
2025,Д.Микс оливок,Д.ЗАКУСКИ,3540.25,8.5,9
2025,- капучино 180 мл,МОДИФИКАТОРЫ,3478.2000000000003,14.0,13
2025,40 мл Граппа Сибона Барбера,ГРАППА,3468.0,8.0,3
2025,750 мл Вальполичелла Супериоре Рок. Италия. Венето  ,КРАСНОЕ ВИНО,3468.0,1.0,1
2025,Брокколи 50 г,ДОПЫ,3458.004,24.0,17
2025,- молоко безлактозное 220 мл,МОДИФИКАТОРЫ,3411.5515000000005,52.0,41
2025,Д.Суши с угрем 2 шт. +,Д.ПАНАЗИЯ,3372.7999999999997,8.0,7
2025,Д.Равиоли с томлёной щекой и печёным баклажаном +,Д.ПАСТА,3372.7999999999997,4.0,4
2025,Колбаска Братвурст 1 шт,ДОПЫ,3345.6000000000004,17.0,16
2025,Д.Панна котта с клубникой,Д.ДЕСЕРТЫ,3332.0,8.0,6
2025,Сыр Страчателла 50 г,ДОПЫ,3298.3230000000003,15.0,14
2025,деревенский хлеб (40 г),МОДИФИКАТОРЫ,3238.4999999999986,40.0,32
2025,Банкет/ Ассорти из фруктов 500 гр,БАНКЕТЫ/ФУРШЕТЫ,3230.0,4.0,2
2025,Банкет/ Свежие овощи 400 гр,БАНКЕТЫ/ФУРШЕТЫ,3230.0,4.0,2
2025,- латте,МОДИФИКАТОРЫ,3220.463,12.0,12
2025,Фабричная «Четыре сыра» с трюфелем,ПАСТА,3197.7,4.0,4
2025,Банкет/ Медовик с альпийским медом 1 кг ОСНОВА,БАНКЕТЫ/ФУРШЕТЫ,3187.5,1.5,1
2025,ветчина (50 г),МОДИФИКАТОРЫ,3162.0,19.0,17
2025,ДМ/Греча с маслом,ДЕТСКОЕ МЕНЮ,3149.5645,27.0,27
2025,Фабричная С куриным филе и сливочным песто,ПАСТА,3144.4984999999997,5.0,6
2025,40 мл Виски Дюарс 8 лет,ВИСКИ,3060.0,6.0,2
2025,Д.Обед 1,Д.ОБЕДЫ,3060.0,3.0,3
2025,Д.Зелёный салат с авокадо,Д.ЗАВТРАКИ,3060.0,5.0,2
2025,750 мл Доктор Зензен Дойчер Рислинг б/а,Б/А ВИНО,3009.0,1.0,1
2025,креветки жареные (50 г),МОДИФИКАТОРЫ,2986.8999999999996,10.0,9
2025,Мортаделла 50 гр,ДОПЫ,2962.08,10.0,9
2025,Д.Острые суши с угрем 2 шт. +,Д.ПАНАЗИЯ,2951.2,7.0,6
2025,Д.Классический омлет +,Д.ЗАВТРАКИ,2951.2,7.0,6
2025,Д.Английский завтрак,Д.ЗАВТРАКИ,2932.5,3.0,3
2025,Карамелли с медовой рикоттой,СПЕШЛ,2932.5,5.0,5
2025,Белые грибы 30 г,ДОПЫ,2917.2,9.0,7
2025,40 мл Виски Дюарс Уайт Лейбл,ВИСКИ,2856.0,7.0,2
2025,Д.Трюфель +,Д.ДЕСЕРТЫ,2842.4,22.0,10
2025,40 мл Джин Бомбей Сапфир,ДЖИН,2805.0,5.5,3
2025,Огурцы 50 г,ДОПЫ,2779.7039999999997,18.0,14
2025,Д.Фокачча с розмарином,Д.ПИЦЦА L,2720.0,10.0,10
2025,Д.Круассан классический +,Д.ЗАВТРАКИ,2692.7999999999997,9.0,8
2025,"Фабричная Паста с пармой, горгонзолой и грецким орехом",ПАСТА,2677.5,3.0,3
2025,Д.Фокачча с песто,Д.ПИЦЦА L,2652.0,8.0,7
2025,Д.Coca Cola с сахаром,Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,2618.0,7.0,6
2025,- американо 120 мл,МОДИФИКАТОРЫ,2594.3019999999997,14.0,12
2025,Коктейль Россини б/а,КОКТЕЙЛИ,2550.0,4.0,4
2025,Д.Скрембл +,Д.ЗАВТРАКИ,2529.6,6.0,4
2025,Джем 30 гр,ДОПЫ,2515.201,63.0,48
2025,Д.Рисовая каша с манго и кокосом,Д.ЗАВТРАКИ,2499.0,6.0,5
2025,75 мл Портвейн Копке Порто 10-летний,ПОРТВЕЙНЫ/ХЕРЕСЫ,2448.0,3.0,2
2025,соус Песто (20 г),МОДИФИКАТОРЫ,2422.925,19.5,19
2025,Сгущенка 50 г,ДОПЫ,2417.4595,30.0,25
2025,рукола (15 г),МОДИФИКАТОРЫ,2412.2999999999997,19.0,19
2025,Д.Суши с тунцом 2 шт. +,Д.ПАНАЗИЯ,2393.6,8.0,8
2025,Моцарелла филанте 65 г,ДОПЫ,2391.7895,13.5,13
2025,Д.Флори с тыквой и мускатным орехом +,Д.СПЕШЛ,2366.4,4.0,4
2025,Д.Скрембл с ветчиной и сыром,Д.ЗАВТРАКИ,2346.0,4.0,4
2025,Гриссини,ДОПЫ,2337.5,11.0,9
2025,Д.Суши с тунцом 2 шт.,Д.ПАНАЗИЯ,2320.5,7.0,6
2025,Д.Запеч.суши с тунцом 2 шт.,Д.ПАНАЗИЯ,2320.5,7.0,6
2025,"Д.Фреш 0,5",Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,2295.0,3.0,3
2025,Д.Брускетта с рикоттой и томатами,Д.ЗАКУСКИ,2295.0,6.0,5
2025,Молочный Шоколадный,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,2287.9535,8.0,8
2025,Фабричная “Фрутти ди Маре”,ПАСТА,2279.7,2.0,2
2025,Ветчина 50 г,ДОПЫ,2273.75,11.5,11
2025,Молоко 100мл,ДОПЫ,2221.9255000000003,58.0,44
2025,Овсяная каша с клубникой,ЗАВТРАК,2218.5,6.0,6
2025,40 мл Виски Мэйкерс Марк,ВИСКИ,2210.0,4.0,2
2025,бекон жареный (50 г),МОДИФИКАТОРЫ,2182.7999999999997,12.0,10
2025,40 мл Реми Мартин XO,БРЕНДИ/КОНЬЯК,2167.5,1.0,1
2025,Сироп в асс. 10 мл,ДОПЫ,2140.759,54.0,49
2025,75 мл Вермут Мартини Россо,ВЕРМУТЫ,2121.6,5.2,1
2025,- молоко фундучное 150 мл,МОДИФИКАТОРЫ,2094.4,33.0,30
2025,Креметто 50 г,ДОПЫ,2018.7500000000002,13.5,14
2025,- молоко миндальное 220 мл,МОДИФИКАТОРЫ,1978.8000000000002,30.0,27
2025,Сыр Таледжио 50 г,ДОПЫ,1972.0,8.0,6
2025,листья салата (35 г),МОДИФИКАТОРЫ,1960.0999999999997,8.0,7
2025,Д.Большой итальянский завтрак с ветчиной,Д.ЗАВТРАКИ,1955.0,2.0,2
2025,Д.Суши с креветкой 2 шт.,Д.ПАНАЗИЯ,1922.7,6.0,6
2025,"Лимон фреш 0,2",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,1915.9,5.3100000000000005,12
2025,Пиво Stackenschneider Вайсбир 450 мл,ПИВО БУТЫЛОЧНОЕ,1914.7185,4.0,2
2025,Д.Острые суши с угрем 2 шт.,Д.ПАНАЗИЯ,1912.5,5.0,5
2025,Горгонзола 50 г,ДОПЫ,1912.5,9.0,7
2025,Куриное филе 50 г,ДОПЫ,1897.965,12.0,9
2025,красный лук (15 г),МОДИФИКАТОРЫ,1883.6000000000008,35.0,31
2025,клубника (30 г),МОДИФИКАТОРЫ,1870.0,12.0,9
2025,Фабричная «Аль Помодоро»,ПАСТА,1836.0,3.0,3
2025,Д.Карамелли с медовой рикоттой +,Д.СПЕШЛ,1774.8000000000002,3.0,3
2025,75 мл Вермут Мартини Бьянко,ВЕРМУТЫ,1766.6399999999999,4.33,3
2025,125 мл Мартини Просекко Розе,ИГРИСТОЕ ВИНО БОКАЛЫ,1759.5,3.0,1
2025,Лайм 40г,ДОПЫ,1733.9150000000002,42.5,25
2025,Д.Чиабатта,Д.ЗАКУСКИ,1725.5,7.0,7
2025,Манго премиум 20 г,ДОПЫ,1700.0,8.0,1
2025,Д.Суши с угрем 2 шт.,Д.ПАНАЗИЯ,1666.0,4.0,4
2025,40 мл Ликер Фернет Бранка,ЛИКЁРЫ/БИТТЕРЫ,1666.0,4.0,1
2025,Д.Профитроли с ореховым соусом ,Д.ДЕСЕРТЫ,1666.0,4.0,3
2025,Д.Скрембл,Д.ЗАВТРАКИ,1666.0,4.0,3
2025,Д.Трюфель,Д.ДЕСЕРТЫ,1657.5,13.0,8
2025,Пуэр Шу,ЧАЙНАЯ КАРТА,1657.5,3.0,3
2025,- молоко фундучное 220 мл,МОДИФИКАТОРЫ,1653.301,26.0,25
2025,Банкет/ Канапе с салями и римским артишоком,БАНКЕТЫ/ФУРШЕТЫ,1632.0,6.0,1
2025,75 мл Херес Вальдеспино Педро Хименес Эль Кандадо,ПОРТВЕЙНЫ/ХЕРЕСЫ,1615.0,2.0,1
2025,деревенский хлеб поджареный (40 г),МОДИФИКАТОРЫ,1550.3999999999994,19.0,15
2025,куриное филе жареные (50 г),МОДИФИКАТОРЫ,1530.0,9.0,9
2025,Д.Обед 3,Д.ОБЕДЫ,1530.0,1.0,1
2025,Д.Равиоли с бурратой и базиликом,Д.СПЕШЛ,1513.0,2.0,2
2025,Д.Круассан классический,Д.ЗАВТРАКИ,1487.5,5.0,4
2025,"Д.Капучино 0,3",Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,1487.5,5.0,5
2025,Д.Раф ванильный,Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,1487.5,5.0,5
2025,Соус шоколадный 15 г,ДОПЫ,1464.448,15.0,8
2025,Артишоки 50 г,ДОПЫ,1458.6,5.0,3
2025,"125 мл Мальвазия Оранж, Усадьба Маркотх",РОЗОВОЕ/ОРАНЖЕВОЕ ВИНО БОКАЛЫ,1445.0,2.0,2
2025,яйцо пашот (1 шт.),МОДИФИКАТОРЫ,1428.0,14.0,10
2025,40 мл Бругал 1888,РОМ,1411.0,2.0,1
2025,Коктейль Campari Спритц,КОКТЕЙЛИ,1394.0,2.0,1
2025,Блокнот,МЕРЧ,1359.32,1.0,1
2025,Д.Омлет с кальмаром в сливочном соусе,Д.ЗАВТРАКИ,1343.0,2.0,2
2025,"Д.ДМ/Салат из огурцов, томатов со сметаной",Д.ДЕТСКОЕ МЕНЮ,1326.0,4.0,4
2025,Д.Зеленый салат с кремом из феты ,Д.ЗАВТРАКИ,1326.0,2.0,2
2025,- молоко банановое 220 мл,МОДИФИКАТОРЫ,1314.899,20.0,18
2025,Мёд 50г,ДОПЫ,1283.5,32.0,31
2025,Банкет/ Пармская ветчина на гриссини,БАНКЕТЫ/ФУРШЕТЫ,1275.0,6.0,1
2025,Трюфельное масло 30 г,ДОПЫ,1275.0,8.0,9
2025,Банкет/ Ассорти домашних солений 400 гр,БАНКЕТЫ/ФУРШЕТЫ,1275.0,2.0,2
2025,Фабричная «Карбонара»,ПАСТА,1254.6,2.0,2
2025,Майонез 100 г,ДОПЫ,1244.451,10.0,11
2025,"75 мл Сотерн Шато Вильфранш. Франция, Бордо",ДЕСЕРТНОЕ ВИНО БОКАЛЫ,1199.35,1.66,1
2025,Д.Флори с тыквой и мускатным орехом,Д.СПЕШЛ,1173.0,2.0,2
2025,"125 мл Просекко Декорди брют. Италия, Венето",ИГРИСТОЕ ВИНО БОКАЛЫ,1156.0,2.0,1
2025,Д.Овсяная каша с яблоками и миндалем,Д.ЗАВТРАКИ,1147.5,3.0,3
2025,салями сальсича (40 г) ,МОДИФИКАТОРЫ,1142.4,6.0,5
2025,- молоко безлактозное 100 мл,МОДИФИКАТОРЫ,1115.2,17.5,13
2025,- молоко кокосовое 50 мл,МОДИФИКАТОРЫ,1094.8,18.0,13
2025,40 мл Джин Целовальник,РОМ,1088.0,3.2,1
2025,Пиво Sport IPA б/а 450 мл,ПИВО БУТЫЛОЧНОЕ,1071.0,2.0,2
2025,Пиво Port Pilsner Пилс 450 мл,ПИВО БУТЫЛОЧНОЕ,1071.0,2.0,2
2025,40 мл Ликер Лимончелло ,ЛИКЁРЫ/БИТТЕРЫ,1071.0,3.0,2
2025,40 мл Ликер Бранка Мента,ЛИКЁРЫ/БИТТЕРЫ,1071.0,5.0,3
2025,40 мл Ликер Прунелла Мандорлата,ЛИКЁРЫ/БИТТЕРЫ,1054.0,2.0,1
2025,острое масло (15 г),МОДИФИКАТОРЫ,1025.1000000000001,8.0,8
2025,Кедровые орехи 10 г,ДОПЫ,1018.47,6.0,5
2025,- эспрессо 60 мл,МОДИФИКАТОРЫ,1009.8,4.0,4
2025,Д.Яичница из трёх яиц,Д.ЗАВТРАКИ,994.5,3.0,3
2025,"- молоко 3,5% 50 мл",МОДИФИКАТОРЫ,987.649,24.5,19
2025,Д.Бенедикт с лососем на круассане,Д.ЗАВТРАКИ,952.0,1.0,1
2025,Сливки 11% 50мл,ДОПЫ,925.9815,58.0,50
2025,Кетчуп 50 г,ДОПЫ,922.2500000000001,16.5,16
2025,Чили 15 г,ДОПЫ,918.0,13.5,12
2025,Шоколадная крошка 10 гр,ДОПЫ,892.5,7.0,5
2025,Д.Кейкпопс +,Д.ДЕСЕРТЫ,870.4,4.0,3
2025,горгонзола (50 г),МОДИФИКАТОРЫ,865.3000000000001,4.0,4
2025,Малиновый соус миллефолье 60 г,ДОПЫ,850.0,5.0,4
2025,Д.Латте,Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,841.5,3.0,3
2025,Тартар из филе форели с мягким сливочным сыром,ЗАКУСКИ,841.5,1.0,1
2025,Д.Равиоли с томлёной щекой и печёным баклажаном,Д.ПАСТА,841.5,1.0,1
2025,Д.ДМ/Греча с маслом,Д.ДЕТСКОЕ МЕНЮ,807.5,5.0,2
2025,- молоко миндальное 100 мл,МОДИФИКАТОРЫ,802.4000000000001,13.5,9
2025,- молоко миндальное 50 мл,МОДИФИКАТОРЫ,782.544,12.0,10
2025,Д.Гратен с ветчиной и трюфельным соусом ,Д.ЗАВТРАКИ,782.0,1.0,1
2025,Пармезан тёртый,ДОПЫ,775.2,5.0,5
2025,"Д.Вода минеральная негаз 0,5",Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,748.0,2.0,2
2025,Рис для суши 100 г,ДОПЫ,739.5,7.0,5
2025,Шампиньоны жаренные 50 г,ДОПЫ,698.8444999999999,6.0,6
2025,Пармезан слайсы 30 г,ДОПЫ,690.2,3.0,2
2025,- молоко кокосовое 100 мл,МОДИФИКАТОРЫ,680.5099999999999,12.0,10
2025,Трюфель черный 1 гр,ДОПЫ,680.0,2.0,2
2025,Д.Омлет с кальмаром в сливочном соусе +,Д.ЗАВТРАКИ,673.1999999999999,1.0,1
2025,Д.Яичница из трёх яиц +,Д.ЗАВТРАКИ,666.4,2.0,2
2025,- молоко банановое 150 мл,МОДИФИКАТОРЫ,652.8,10.0,10
2025,Фундук 30 г,ДОПЫ,646.0,4.0,4
2025,Паста с черным трюфелем 7 г,ДОПЫ,641.3505,4.0,4
2025,Паприка (свежая\запеченная)50 г,ДОПЫ,631.754,4.0,4
2025,"Д.Морс 0,3",Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,629.0,2.0,2
2025,Парма 25 г,ДОПЫ,612.3485000000001,2.0,2
2025,40 мл Кальвадос Менорвал ХО,БРЕНДИ/КОНЬЯК,595.0,1.0,1
2025,- флэт уайт ,МОДИФИКАТОРЫ,595.0,2.0,2
2025,кокосовое ,МОДИФИКАТОРЫ,530.4,6.0,5
2025,сгущённое молоко (50 г),МОДИФИКАТОРЫ,530.4,6.0,6
2025,40 мл Ром Плантейшн Барбадос Гранд Резерв,РОМ,510.0,1.0,1
2025,манго (20 г),МОДИФИКАТОРЫ,487.9,3.0,3
2025,Цуккини 50 г,ДОПЫ,452.2,3.0,3
2025,- молоко безлактозное 190 мл,МОДИФИКАТОРЫ,448.8,7.0,6
2025,Д.Кейкпопс,Д.ДЕСЕРТЫ,425.0,2.0,2
2025,40 мл Кофейный элексир Целовальник ,ЛИКЁРЫ/БИТТЕРЫ,422.807,1.0,1
2025,Д.Классический омлет,Д.ЗАВТРАКИ,416.5,1.0,1
2025,Грецкий орех 30 г,ДОПЫ,408.0,4.0,3
2025,Шпинат 30 г,ДОПЫ,382.5,2.0,2
2025,Тосты из белого хлеба,ДОПЫ,376.46500000000003,5.0,4
2025,"Д.Вода минеральная негаз 0,5 +",Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,374.0,1.0,1
2025,40 мл Ликер Мирто ,ЛИКЁРЫ/БИТТЕРЫ,357.0,1.0,1
2025,Д.Двойной Американо,Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,331.5,1.0,1
2025,- молоко безлактозное 50 мл,МОДИФИКАТОРЫ,326.4,5.0,5
2025,Соус наполи 100 мл,ДОПЫ,323.0,2.0,2
2025,- молоко миндальное 120 мл,МОДИФИКАТОРЫ,308.312,5.0,4
2025,Кешью орехи 30 г,ДОПЫ,306.0,3.0,2
2025,Имбирь к чаю 15 г,ДОПЫ,281.52,7.0,6
2025,Cыр Рикотта 50 г,ДОПЫ,273.649,2.0,1
2025,клубничный джем (30 г),МОДИФИКАТОРЫ,265.2,6.0,6
2025,чили (15 г),МОДИФИКАТОРЫ,265.2,5.0,5
2025,- молоко кокосовое 190 мл,МОДИФИКАТОРЫ,258.4,4.0,3
2025,Баклажаны 50 г,ДОПЫ,258.4,2.0,2
2025,голубика (40 г),МОДИФИКАТОРЫ,251.6,1.0,1
2025,Страчателла,ДОПЫ,246.5,1.0,1
2025,Салями Сальсича (на пиццу) 40 г,ДОПЫ,212.5,1.0,1
2025,Соус перечный 50 гр,ДОПЫ,212.5,1.0,1
2025,Куриный паштет 50 г,ДОПЫ,208.8365,1.0,1
2025,Фабричная «Алио Олио»,ПАСТА,208.25,1.0,1
2025,Красный лук 15 г,ДОПЫ,204.0,5.0,4
2025,- молоко банановое 120 мл,МОДИФИКАТОРЫ,204.0,3.0,3
2025,Репчатый лук 30 г,ДОПЫ,193.8,4.0,4
2025,- молоко миндальное 190 мл,МОДИФИКАТОРЫ,190.4,3.0,3
2025,малиновый соус (30 г),МОДИФИКАТОРЫ,176.79999999999998,2.0,2
2025,Салат Ромейн 30 г,ДОПЫ,161.5,1.0,2
2025,Фабричная Паста Без наполнителя (домашняя),ПАСТА,161.5,1.0,1
2025,Базилик 10 г,ДОПЫ,153.0,1.5,2
2025,Листья салата 35 г,ДОПЫ,148.75,0.5,1
2025,кокосовое,МОДИФИКАТОРЫ,136.0,2.0,2
2025,Кокосовое молоко для каши 150 мл,ДОПЫ,127.5,2.0,2
2025,- молоко фундучное 100 мл,МОДИФИКАТОРЫ,122.4,2.0,2
2025,Томаты черри,ДОПЫ,112.34449999999998,1.0,1
2025,- молоко банановое 100 мл,МОДИФИКАТОРЫ,102.0,1.5,1
2025,Банан свежий 50 г,ДОПЫ,102.0,2.0,1
2025,- молоко банановое 190 мл,МОДИФИКАТОРЫ,68.0,1.0,1
2025,- молоко кокосовое 120 мл,МОДИФИКАТОРЫ,68.0,1.0,1
2025,- молоко фундучное 190 мл,МОДИФИКАТОРЫ,54.4,1.0,1
2025,Чеснок св 6 г,ДОПЫ,51.0,1.0,1
2025,Петрушка/укроп 5 гр,ДОПЫ,30.6,2.0,2
2026,Цейлонский FOP,ЧАЙНАЯ КАРТА,323119.21249999997,611.0,547
2026,Американо 120 мл ,КОФЕ,279197.7915,1159.0,766
2026,Пеппер стейк с гратеном,МЯСО,273136.2375000001,180.0,143
2026,Мясная лазанья с соусом Наполи,ПАСТА,269895.73999999993,331.0,290
2026,Капучино 180 мл,КОФЕ,247285.5614999998,842.0,631
2026,Теплый салат с ростбифом,САЛАТЫ,223215.02350000007,305.0,244
2026,Зеленый салат с томатами,САЛАТЫ,213208.27100000012,380.0,325
2026,«Карбонара»,ПАСТА,212774.26100000003,306.0,275
2026,Вителло Тоннато,ЗАКУСКИ,205731.98550000004,284.0,239
2026,«Четыре сыра» с трюфелем,ПАСТА,193932.2855,238.0,211
2026,Дикий судак с кремом из корня сельдерея,РЫБА,191874.69050000003,236.0,209
2026,"С лососем, брокколи и томатами черри",ПАСТА,188706.40050000002,213.0,199
2026,Тальята из говядины с бататом фри,МЯСО,182394.95500000002,140.0,105
2026,"С креветками, помидорини и Перно Рикар",ПАСТА,181805.6245000001,251.0,227
2026,Салат «Нисуаз» со свежим тунцом,САЛАТЫ,175342.60700000005,197.0,165
2026,Стейк из лосося с соусом берблан,РЫБА,171169.31100000005,142.0,110
2026,Тартар из говядины с соусом Морне,ЗАКУСКИ,169741.64249999996,238.0,203
2026,Цезарь Антико с курицей,САЛАТЫ,168648.636,277.0,224
2026,С куриным филе и сливочным песто,ПАСТА,167424.058,239.0,211
2026,Пармезан тертый 20 г,ДОПЫ,160191.16150000005,1028.0,794
2026,"Aranciata 1,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,158255.3035,161.0,121
2026,Паста «Болоньезе» из рагу ягненка ,ПАСТА,156782.30450000006,194.0,175
2026,Классический «Наполеон»,ДЕСЕРТЫ,154685.76250000004,222.0,201
2026,Котолетта из фермерского цыпленка с соусом тоннато,МЯСО,149060.95550000004,218.0,194
2026,Цезарь Антико с креветками,САЛАТЫ,144643.64999999997,187.0,139
2026,Говяжья щека с картофельным пюре и трюфельной пастой,МЯСО,143444.41049999997,117.0,90
2026,Куриное филе с соусом из белых грибов и трюфеля,МЯСО,143319.29050000006,194.0,178
2026,Филадельфия с лососем,ПАНАЗИЯ,140102.37199999992,179.0,156
2026,Суп из белых грибов,СУПЫ,139521.5415,263.0,234
2026,Филе камбалы с картофелем и оливками,РЫБА,134849.6695,151.0,124
2026,NEW Греческий салат с фетой,САЛАТЫ,132621.88749999998,165.0,135
2026,Д.Филадельфия с лососем,Д.ПАНАЗИЯ,128813.62400000003,166.0,134
2026,Сметанник с клубникой и йогуртом,ДЕСЕРТЫ,127690.78249999994,225.0,188
2026,Томатный суп с морепродуктами,СУПЫ,127507.29299999996,142.0,126
2026,Ризотто с белыми грибами,ПАСТА,127212.275,135.0,130
2026,"Драник с лососем, шпинатом и яйцом ",ЗАВТРАК,125997.76950000001,184.0,154
2026,"Клюквенный морс 0,2",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,119408.67150000001,485.5,198
2026,"Апельсин фреш 0,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,119321.95449999995,269.61000000000007,229
2026,Капучино Гранде 300 мл,КОФЕ,116610.5310000001,343.0,273
2026,NEW Английский завтрак,ЗАВТРАК,115765.29099999997,143.0,129
2026,Д.Филадельфия с лососем +,Д.ПАНАЗИЯ,111618.60000000011,117.0,95
2026,Домашний «Тирамису»,ДЕСЕРТЫ,106262.937,173.0,156
2026,Тыквенный суп с креветками,СУПЫ,105613.078,200.0,181
2026,Баклажан алла Пармиджана,ЗАКУСКИ,102526.47299999995,129.0,105
2026,Медовик с альпийским мёдом,ДЕСЕРТЫ,101085.64650000003,157.0,131
2026,Морепродукты на гриле в соусе берблан,РЫБА,100938.5455,84.0,76
2026,Воздушный чизкейк со свежими ягодами,ДЕСЕРТЫ,100728.61249999996,157.0,147
2026,Эрл Грей,ЧАЙНАЯ КАРТА,97198.7495,184.0,171
2026,Д.L.Ветчина и грибы +,Д.ПИЦЦА L,96304.15000000014,91.0,87
2026,«Алио Олио» с креветками,ПАСТА,94711.30949999994,132.0,122
2026,"125 мл Просекко Ронк Зойс. Италия, Фриули-Венеция Джулио",ИГРИСТОЕ ВИНО БОКАЛЫ,92654.862,145.0,78
2026,Сырники со сметаной и клубничным вареньем,ЗАВТРАК,90512.17349999993,162.0,140
2026,32 см/Пицца с ветчиной и грибами,ПИЦЦА L,90271.972,102.0,99
2026,Тартар из лосося с авокадо ,ЗАКУСКИ,87273.27399999998,107.0,98
2026,Куриный суп с домашней пастой,СУПЫ,86695.83500000002,237.0,209
2026,Молочный улун,ЧАЙНАЯ КАРТА,84370.8555,159.0,159
2026,32 см/Пицца «Маргарита»,ПИЦЦА L,83339.49099999995,130.0,124
2026,750 мл Пино Гриджио Корвеццо. Италия. Венето,БЕЛОЕ ВИНО БУТЫЛКИ,82698.59099999999,21.0,14
2026,Греча с пармезаном и яйцом пашот,ЗАВТРАК,81779.22250000006,147.0,135
2026,Латте 300 мл,КОФЕ,81358.49799999998,268.0,228
2026,Салат из запеченной тыквы с креветкой,САЛАТЫ,80248.60199999998,111.0,102
2026,32 см/Пицца «Четыре сыра»,ПИЦЦА L,79498.55349999998,75.0,66
