check_id,date,year,revenue,items_count,qty_total,categories_count,avg_item_price
39764,2026-02-04,2026,948.6,1,1.0,1,948.6
39768,2026-02-04,2026,2958.0,4,4.0,1,739.5
39770,2026-02-04,2026,1262.2499999999998,4,4.0,1,315.56249999999994
39774,2026-02-04,2026,790.5,3,3.0,3,263.5
39778,2026-02-04,2026,719.1,1,1.0,1,719.1
39780,2026-02-04,2026,1700.0,3,3.0,3,566.6666666666666
39781,2026-02-04,2026,1904.85,3,3.0,3,634.9499999999999
39783,2026-02-04,2026,2776.95,4,4.0,4,694.2375
39784,2026-02-04,2026,5678.0,9,12.0,6,473.1666666666667
39792,2026-02-04,2026,722.5,1,1.0,1,722.5
39795,2026-02-04,2026,2073.15,3,3.0,3,691.0500000000001
39799,2026-02-04,2026,1621.8,2,2.0,2,810.9
39803,2026-02-04,2026,1352.4094999999998,4,4.0,3,338.10237499999994
39804,2026-02-04,2026,2103.75,3,3.0,3,701.25
39805,2026-02-04,2026,1649.0,2,2.0,2,824.5
39807,2026-02-04,2026,1881.9,4,4.0,4,470.475
39808,2026-02-04,2026,283.05,1,1.0,1,283.05
39809,2026-02-04,2026,4131.0,5,10.0,4,413.1
39812,2026-02-04,2026,2745.5,4,5.0,3,549.1
39815,2026-02-04,2026,1851.2999999999997,5,6.0,4,308.54999999999995
39817,2026-02-04,2026,5859.899999999999,7,7.0,5,837.1285714285713
39819,2026-02-04,2026,2210.85,4,4.0,2,552.7125
39820,2026-02-04,2026,3656.7000000000003,6,6.0,4,609.45
39822,2026-02-04,2026,1698.3,2,2.0,2,849.15
39823,2026-02-04,2026,1751.85,4,4.0,4,437.9625
39825,2026-02-04,2026,3633.75,5,6.0,4,605.625
39826,2026-02-04,2026,2562.75,3,4.0,3,640.6875
39827,2026-02-04,2026,1721.25,2,3.0,2,573.75
97915,2026-02-04,2026,2405.5,3,4.0,3,601.375
97917,2026-02-04,2026,935.0,2,2.0,2,467.5
97919,2026-02-04,2026,2592.5,5,5.0,3,518.5
97920,2026-02-04,2026,841.5,3,4.0,3,210.375
97921,2026-02-04,2026,10268.0,17,32.0,5,320.875
97922,2026-02-04,2026,1394.0,4,5.0,3,278.8
97928,2026-02-04,2026,2448.0,5,8.0,3,306.0
97930,2026-02-04,2026,1691.5,8,7.25,4,233.31034482758622
97932,2026-02-04,2026,2014.5,5,6.0,3,335.75
97933,2026-02-04,2026,420.1465,1,2.0,1,210.07325
97936,2026-02-04,2026,1128.8,3,3.0,2,376.26666666666665
97938,2026-02-04,2026,3425.5,6,8.0,4,428.1875
97940,2026-02-04,2026,0.0,1,1.0,1,0.0
97945,2026-02-04,2026,1251.1999999999998,4,4.0,4,312.79999999999995
97946,2026-02-04,2026,1179.8,4,4.0,4,294.95
97950,2026-02-04,2026,5780.0,10,11.0,7,525.4545454545455
97952,2026-02-04,2026,1028.5,2,2.0,2,514.25
97953,2026-02-04,2026,4777.0,12,12.0,9,398.0833333333333
97955,2026-02-04,2026,314.5,1,1.0,1,314.5
97957,2026-02-04,2026,3510.5,4,5.0,4,702.1
97960,2026-02-04,2026,5100.0,11,18.0,9,283.3333333333333
97965,2026-02-04,2026,877.1999999999999,2,2.0,2,438.59999999999997
97966,2026-02-04,2026,5535.2,10,12.0,7,461.26666666666665
97969,2026-02-04,2026,2499.0,3,5.0,3,499.8
97970,2026-02-04,2026,1445.0,3,3.0,3,481.6666666666667
97975,2026-02-04,2026,1368.5,3,4.0,2,342.125
97978,2026-02-04,2026,0.0,1,1.0,1,0.0
97980,2026-02-04,2026,357.0,1,1.0,1,357.0
97982,2026-02-04,2026,2363.0,5,5.0,5,472.6
97983,2026-02-04,2026,1946.5,4,4.0,4,486.625
97984,2026-02-04,2026,3179.0,3,4.0,2,794.75
97985,2026-02-04,2026,5695.0,6,8.0,6,711.875
97986,2026-02-04,2026,3221.5,6,6.0,5,536.9166666666666
97988,2026-02-04,2026,6239.0,9,11.0,8,567.1818181818181
97991,2026-02-04,2026,892.5,2,2.0,2,446.25
97993,2026-02-04,2026,14773.0,7,11.0,5,1343.0
97994,2026-02-04,2026,3255.5,7,7.0,5,465.07142857142856
97995,2026-02-04,2026,1808.7999999999997,4,4.0,4,452.19999999999993
97999,2026-02-04,2026,2414.0,5,5.0,4,482.8
98001,2026-02-04,2026,935.0,3,4.0,3,233.75
98002,2026-02-04,2026,1720.3999999999999,4,4.0,4,430.09999999999997
98004,2026-02-04,2026,3187.5,4,4.0,4,796.875
98008,2026-02-04,2026,2227.0,4,5.0,4,445.4
